"","JWTR","JWAP","AGEP","COW","OCCP","SEX","MAR","HICOV","SCHL","PINCP","ADJINC","PUMA"
"313174",NA,NA,2,NA,NA,1,5,1,NA,NA,1007588,11104
"313425",1,80,64,1,20,1,1,1,21,56900,1007588,11104
"313426",NA,NA,65,3,2540,2,1,1,19,10500,1007588,11104
"313427",1,216,32,1,4610,2,5,2,18,20000,1007588,11104
"313534",NA,NA,33,1,6050,2,1,2,9,0,1007588,11103
"313535",1,75,41,1,4250,1,1,2,6,20000,1007588,11103
"313536",NA,NA,14,NA,NA,1,5,1,10,NA,1007588,11103
"313537",NA,NA,11,NA,NA,1,5,1,8,NA,1007588,11103
"313538",NA,NA,6,NA,NA,1,5,1,4,NA,1007588,11103
"313602",1,88,67,2,2025,2,3,1,19,67000,1007588,11104
"313679",NA,NA,53,3,8620,1,1,1,16,0,1007588,11104
"313876",NA,NA,94,NA,NA,1,1,1,22,473000,1007588,8303
"313877",NA,NA,87,NA,NA,2,1,1,19,0,1007588,8303
"313939",NA,NA,66,2,3255,2,1,1,21,0,1007588,11106
"313940",NA,NA,65,6,10,1,1,1,20,50670,1007588,11106
"314063",NA,NA,77,NA,NA,2,3,1,21,15270,1007588,11106
"314064",1,84,74,1,9140,1,3,1,20,39400,1007588,11106
"314140",1,67,58,1,7340,1,3,1,15,110000,1007588,11106
"314209",1,202,50,3,5120,2,1,1,16,27900,1007588,11104
"314210",1,18,53,1,4850,1,1,1,16,40000,1007588,11104
"314211",NA,NA,33,1,7210,1,5,2,15,37000,1007588,11104
"314212",NA,NA,25,3,4610,2,5,1,18,200,1007588,11104
"314213",NA,NA,11,NA,NA,1,5,1,8,NA,1007588,11104
"314214",NA,NA,5,NA,NA,2,5,1,2,NA,1007588,11104
"314289",NA,NA,20,9,9920,1,5,1,19,15000,1007588,8303
"314347",NA,NA,72,NA,NA,1,5,1,16,59500,1007588,11103
"314348",NA,NA,81,NA,NA,2,1,1,15,6700,1007588,11103
"314349",NA,NA,77,NA,NA,1,1,1,15,18000,1007588,11103
"314389",1,108,53,1,4520,2,3,2,16,41000,1007588,11104
"314644",2,97,68,5,5900,1,1,1,18,27400,1007588,11103
"314645",NA,NA,67,1,4020,2,1,1,1,4500,1007588,11103
"314646",1,77,42,1,8220,1,5,1,16,48000,1007588,11103
"314681",NA,NA,18,NA,NA,1,5,1,18,0,1007588,8303
"314747",12,85,65,1,2810,1,3,1,21,28000,1007588,8303
"314916",1,70,42,1,4250,1,1,2,12,30000,1007588,11103
"314917",1,87,46,1,8800,2,1,2,21,3200,1007588,11103
"314918",1,214,24,1,7720,1,5,2,19,20000,1007588,11103
"314919",NA,NA,17,NA,NA,2,5,2,14,0,1007588,11103
"314920",NA,NA,16,NA,NA,1,5,2,13,0,1007588,11103
"314921",NA,NA,10,NA,NA,1,5,2,7,NA,1007588,11103
"314922",NA,NA,14,NA,NA,2,5,2,11,NA,1007588,11103
"315038",1,66,62,1,7700,1,1,1,16,27700,1007588,11103
"315039",1,182,56,1,7700,2,1,1,1,18700,1007588,11103
"315040",NA,NA,30,1,5620,2,5,1,17,34400,1007588,11103
"315041",NA,NA,25,1,6040,2,5,1,16,6200,1007588,11103
"315388",1,79,36,1,7750,1,1,1,20,62000,1007588,11104
"315389",1,89,32,1,5150,2,1,1,20,40000,1007588,11104
"315466",1,88,46,1,3255,2,1,1,20,89000,1007588,11103
"315467",1,208,46,1,630,1,1,1,15,84000,1007588,11103
"315468",1,94,24,1,9620,2,1,1,20,15000,1007588,11103
"315469",NA,NA,17,NA,NA,1,5,1,16,0,1007588,11103
"315470",NA,NA,4,NA,NA,1,5,1,2,NA,1007588,11103
"315471",1,68,24,1,5350,1,1,1,16,10000,1007588,11103
"315538",9,65,20,4,3955,2,5,1,19,7000,1007588,8303
"315539",NA,NA,22,1,2340,2,5,1,19,1200,1007588,8303
"315540",9,169,22,4,3955,2,5,1,21,7000,1007588,8303
"315548",NA,NA,56,2,420,1,1,2,21,2000,1007588,11104
"315549",1,82,58,2,430,2,1,1,21,67000,1007588,11104
"315550",1,122,32,2,5120,2,5,2,20,22000,1007588,11104
"315551",NA,NA,14,NA,NA,1,5,1,12,NA,1007588,11104
"315552",NA,NA,6,NA,NA,2,5,1,3,NA,1007588,11104
"315832",NA,NA,69,4,2010,1,1,1,21,77000,1007588,11104
"315833",NA,NA,64,4,5700,2,1,1,19,37200,1007588,11104
"315834",9,208,38,5,430,1,5,1,21,64000,1007588,11104
"315835",NA,NA,34,NA,NA,1,5,1,21,0,1007588,11104
"315849",NA,NA,76,NA,NA,1,1,1,24,24000,1007588,11106
"315850",NA,NA,74,NA,NA,2,1,1,21,24300,1007588,11106
"316004",1,92,34,1,5110,2,5,1,19,35000,1007588,11104
"316042",NA,NA,20,4,4230,2,5,1,19,14000,1007588,8303
"316167",1,108,58,7,3010,1,1,1,23,325000,1007588,11104
"316168",1,120,57,1,4700,2,1,1,19,140000,1007588,11104
"316169",1,106,28,1,2100,1,5,1,23,30000,1007588,11104
"316277",1,91,45,3,2320,2,1,1,22,27000,1007588,11106
"316278",1,100,51,5,20,1,1,1,21,123000,1007588,11106
"316879",2,88,68,4,5000,2,5,1,21,65000,1007588,11104
"316880",NA,NA,90,NA,NA,2,3,1,18,12000,1007588,11104
"317323",1,95,50,3,1220,1,1,1,22,93000,1007588,11104
"317324",5,106,45,3,1220,2,1,1,22,105000,1007588,11104
"317325",NA,NA,19,5,1107,1,5,1,19,2000,1007588,11104
"317326",NA,NA,17,NA,NA,1,5,1,14,0,1007588,11104
"317401",1,87,51,2,3150,2,1,1,21,70000,1007588,11106
"317402",1,100,59,5,1530,1,1,1,21,122000,1007588,11106
"317403",NA,NA,15,NA,NA,2,5,1,12,0,1007588,11106
"317404",NA,NA,13,NA,NA,2,5,1,9,NA,1007588,11106
"317494",10,135,18,4,5240,2,5,1,18,33200,1007588,8303
"317713",1,92,49,3,650,2,1,1,22,82000,1007588,11103
"317714",NA,NA,69,NA,NA,1,1,1,19,40000,1007588,11103
"318029",NA,NA,45,1,9140,1,1,1,1,15000,1007588,11106
"318030",NA,NA,42,1,9640,2,1,1,1,15000,1007588,11106
"318031",NA,NA,24,1,8965,1,5,2,16,2000,1007588,11106
"318032",1,94,19,1,4720,2,5,1,19,5000,1007588,11106
"318107",1,81,58,3,300,1,1,1,21,180000,1007588,11103
"318108",1,81,54,3,136,2,1,1,22,130000,1007588,11103
"318204",NA,NA,66,NA,NA,2,2,1,20,12300,1007588,11106
"318205",1,96,44,1,9600,1,5,2,16,23000,1007588,11106
"318206",NA,NA,61,NA,NA,1,3,1,15,18900,1007588,11106
"318359",1,103,38,3,2200,2,1,1,22,61000,1007588,11104
"318360",1,100,39,1,2600,1,1,1,22,77000,1007588,11104
"318361",NA,NA,1,NA,NA,1,5,1,NA,NA,1007588,11104
"318362",11,NA,24,1,4600,2,5,1,19,9600,1007588,11104
"318469",1,91,25,1,4700,2,5,2,20,29000,1007588,11103
"318470",1,80,25,1,4700,1,5,1,18,48000,1007588,11103
"318695",1,57,60,1,8610,1,1,1,9,33000,1007588,11106
"318696",1,75,55,6,4230,2,1,1,21,35000,1007588,11106
"318747",NA,NA,73,NA,NA,2,1,1,21,30000,1007588,11104
"318748",NA,NA,73,NA,NA,1,1,1,19,38400,1007588,11104
"318749",1,76,39,1,6660,1,3,1,18,32000,1007588,11104
"318750",1,185,18,1,4760,2,5,1,14,1200,1007588,11104
"318751",NA,NA,12,NA,NA,1,5,1,8,NA,1007588,11104
"318752",1,89,43,4,2310,1,3,1,21,55000,1007588,11104
"318753",NA,NA,5,NA,NA,1,5,1,3,NA,1007588,11104
"318965",1,63,40,1,6050,1,1,2,9,30000,1007588,11103
"318966",1,69,37,1,6050,2,1,2,16,10000,1007588,11103
"318967",NA,NA,13,NA,NA,2,5,1,9,NA,1007588,11103
"318968",NA,NA,5,NA,NA,2,5,1,1,NA,1007588,11103
"318969",NA,NA,2,NA,NA,2,5,1,NA,NA,1007588,11103
"318970",NA,NA,0,NA,NA,2,5,1,NA,NA,1007588,11103
"319172",1,106,27,1,20,1,5,1,21,50800,1007588,11104
"319209",1,73,62,7,4710,1,1,1,19,325300,1007588,8303
"319210",1,109,64,7,4710,2,1,1,21,15000,1007588,8303
"319339",1,96,49,2,3160,2,3,1,21,56000,1007588,8303
"319340",1,214,19,3,4430,1,5,1,19,11000,1007588,8303
"319341",NA,NA,15,NA,NA,2,5,1,12,200,1007588,8303
"319465",NA,NA,61,7,3010,1,1,1,23,12000,1007588,8303
"319466",NA,NA,57,1,3310,2,1,1,20,0,1007588,8303
"319715",1,69,38,1,6005,1,1,1,6,36500,1007588,11103
"319716",NA,NA,39,6,4230,2,1,1,16,300,1007588,11103
"319717",NA,NA,17,NA,NA,1,5,1,17,0,1007588,11103
"319718",1,47,37,1,4130,1,5,1,16,10000,1007588,11103
"319744",1,80,56,1,1460,1,1,1,20,113000,1007588,11104
"319745",NA,NA,41,NA,NA,2,1,1,21,0,1007588,11104
"319746",NA,NA,12,NA,NA,2,5,1,9,NA,1007588,11104
"319747",NA,NA,1,NA,NA,2,5,1,NA,NA,1007588,11104
"320020",NA,NA,84,NA,NA,1,2,1,16,25200,1007588,11103
"320039",NA,NA,81,1,5400,2,2,1,21,15500,1007588,8303
"320196",1,85,32,1,7200,1,5,1,19,65000,1007588,11103
"320197",NA,NA,3,NA,NA,1,5,1,1,NA,1007588,11103
"320198",1,99,31,1,5400,2,5,1,16,35000,1007588,11103
"320327",1,86,49,3,2310,1,4,1,22,80200,1007588,11104
"320404",1,80,53,1,3955,1,1,1,20,100000,1007588,11106
"320405",1,104,47,1,4965,2,1,1,21,45000,1007588,11106
"320455",1,95,58,1,4760,1,3,1,16,35000,1007588,11106
"320467",1,78,54,1,7330,1,1,1,16,50000,1007588,11103
"320468",NA,NA,52,NA,NA,2,1,1,13,0,1007588,11103
"320469",NA,NA,17,NA,NA,2,5,1,14,0,1007588,11103
"320710",1,199,50,1,430,1,1,1,1,45000,1007588,8303
"320711",1,101,50,1,8965,2,1,1,1,52000,1007588,8303
"320712",1,96,23,1,5240,2,5,1,16,5000,1007588,8303
"320713",1,96,20,1,4150,2,5,1,16,4800,1007588,8303
"320730",NA,NA,78,NA,NA,2,3,1,18,29000,1007588,11106
"320733",NA,NA,59,1,5700,2,2,1,18,64000,1007588,11104
"320825",1,167,53,1,4610,2,1,1,19,28200,1007588,8303
"320826",1,81,63,6,6260,1,1,1,9,26900,1007588,8303
"320827",1,130,19,3,4610,2,5,1,19,1400,1007588,8303
"320828",NA,NA,23,1,5300,2,5,2,21,4000,1007588,8303
"320829",NA,NA,21,1,5300,2,5,2,21,4000,1007588,8303
"320830",NA,NA,19,NA,NA,2,5,2,16,0,1007588,8303
"320831",NA,NA,19,1,5260,2,5,2,16,16700,1007588,8303
"320862",10,80,55,1,6050,1,1,2,9,24000,1007588,11103
"321045",1,79,43,1,1760,2,1,1,21,165000,1007588,11104
"321046",NA,NA,44,1,2200,1,1,1,22,200,1007588,11104
"321047",NA,NA,23,NA,NA,1,5,1,19,0,1007588,11104
"321048",1,88,43,1,5510,1,1,1,20,28000,1007588,11104
"321049",1,108,60,2,3255,2,1,1,22,140000,1007588,8303
"321050",1,94,58,1,220,1,1,1,21,135000,1007588,8303
"321051",1,188,17,2,4110,1,5,1,14,3000,1007588,8303
"321216",NA,NA,80,1,4760,1,1,1,15,37830,1007588,11104
"321217",NA,NA,78,NA,NA,2,1,1,16,10820,1007588,11104
"321265",NA,NA,72,NA,NA,2,2,1,21,38300,1007588,8303
"321669",1,93,62,1,5520,2,4,2,21,21100,1007588,11103
"321670",NA,NA,61,NA,NA,2,5,1,19,12000,1007588,11103
"321819",1,85,45,1,4710,1,1,1,16,42000,1007588,11103
"321820",NA,NA,41,1,8300,2,1,1,12,12000,1007588,11103
"321821",1,66,20,1,5520,1,5,1,19,4000,1007588,11103
"321822",NA,NA,14,NA,NA,1,5,1,13,NA,1007588,11103
"321823",NA,NA,8,NA,NA,1,5,1,5,NA,1007588,11103
"321824",NA,NA,18,2,4620,2,5,1,18,1500,1007588,8303
"321958",NA,NA,66,NA,NA,2,3,1,16,3300,1007588,11104
"321959",NA,NA,7,NA,NA,2,5,1,4,NA,1007588,11104
"321960",NA,NA,17,NA,NA,2,5,1,14,0,1007588,11104
"321961",11,NA,57,2,4610,2,4,1,16,123600,1007588,11104
"321962",1,85,57,1,1050,1,1,1,19,125000,1007588,8303
"321963",1,91,55,1,4230,2,1,1,16,65000,1007588,8303
"322017",NA,NA,17,1,7840,1,5,1,14,3900,1007588,11106
"322095",1,132,65,3,9120,1,3,1,16,53250,1007588,11103
"322096",1,109,44,2,2340,2,5,1,22,2000,1007588,11103
"322097",NA,NA,3,NA,NA,1,5,1,2,NA,1007588,11103
"322098",NA,NA,83,NA,NA,2,2,1,19,27400,1007588,11106
"322445",1,149,73,1,4710,1,1,1,22,134000,1007588,11106
"322446",1,149,60,1,5120,2,1,1,18,119000,1007588,11106
"322449",1,91,57,2,1530,1,5,1,22,65000,1007588,8303
"322472",NA,NA,53,1,6050,1,5,1,19,13000,1007588,11103
"322518",1,107,59,7,310,2,3,1,19,36700,1007588,8303
"322568",NA,NA,94,NA,NA,2,2,1,21,36400,1007588,8303
"322861",1,72,54,1,7810,1,1,1,17,60000,1007588,8303
"322862",NA,NA,47,1,4700,2,1,1,13,0,1007588,8303
"323139",1,98,66,3,2430,2,5,1,21,22000,1007588,8303
"323266",1,72,35,1,9130,1,1,1,16,40000,1007588,11106
"323267",NA,NA,33,1,6040,2,1,2,1,0,1007588,11106
"323268",NA,NA,8,NA,NA,1,5,1,5,NA,1007588,11106
"323269",NA,NA,2,NA,NA,2,5,1,NA,NA,1007588,11106
"323270",NA,NA,1,NA,NA,1,5,1,NA,NA,1007588,11106
"323271",1,99,22,4,2200,2,1,2,16,5800,1007588,11106
"323272",1,72,30,6,430,1,5,2,18,21000,1007588,11106
"323380",1,84,24,1,4240,1,5,1,21,46000,1007588,11106
"323496",NA,NA,73,NA,NA,1,5,1,22,49600,1007588,8303
"323544",NA,NA,86,NA,NA,1,1,1,8,7400,1007588,8303
"323545",NA,NA,86,NA,NA,2,1,1,8,7400,1007588,8303
"323619",1,109,36,7,50,1,5,1,21,10000,1007588,11104
"323650",1,165,25,4,2200,2,5,1,22,17200,1007588,8303
"323844",NA,NA,87,NA,NA,1,2,1,21,13400,1007588,11103
"324071",1,99,40,1,410,2,5,1,21,40000,1007588,11104
"324072",NA,NA,6,NA,NA,2,5,1,1,NA,1007588,11104
"324073",1,83,40,1,6230,1,5,1,21,24000,1007588,11104
"324365",1,94,25,1,5360,2,5,1,21,30000,1007588,8303
"324366",2,96,27,1,5240,1,5,1,22,60000,1007588,8303
"324367",2,96,28,1,5240,1,5,1,21,60000,1007588,8303
"324368",1,94,20,1,2720,2,5,2,19,5000,1007588,8303
"324543",1,110,66,1,940,2,5,1,22,175500,1007588,8303
"324782",NA,NA,61,1,1520,1,1,1,21,74000,1007588,11106
"324783",NA,NA,56,NA,NA,2,1,1,19,0,1007588,11106
"324784",1,81,31,5,5550,1,3,1,18,45000,1007588,11106
"324860",1,82,48,3,5220,2,3,1,21,84000,1007588,8303
"325104",NA,NA,60,NA,NA,2,1,1,17,2500,1007588,11106
"325105",NA,NA,78,NA,NA,1,1,1,11,11000,1007588,11106
"325259",1,82,61,1,8610,1,1,1,21,90000,1007588,11103
"325260",11,NA,59,6,3510,2,1,1,21,140000,1007588,11103
"325301",NA,NA,82,NA,NA,2,3,1,21,11500,1007588,8303
"325408",NA,NA,86,NA,NA,1,1,1,20,93300,1007588,11103
"325409",NA,NA,90,NA,NA,2,1,1,16,3000,1007588,11103
"325521",NA,NA,69,NA,NA,2,3,1,19,10500,1007588,11106
"325631",NA,NA,76,NA,NA,1,1,1,24,322000,1007588,8303
"325632",NA,NA,72,NA,NA,2,1,1,22,21600,1007588,8303
"325950",NA,NA,24,1,3640,2,1,1,18,7500,1007588,11103
"325951",1,85,24,5,9830,1,1,1,16,55000,1007588,11103
"325952",NA,NA,2,NA,NA,2,5,1,NA,NA,1007588,11103
"325953",NA,NA,2,NA,NA,1,5,1,NA,NA,1007588,11103
"326233",1,94,46,2,2400,1,1,1,21,53000,1007588,8303
"326234",NA,NA,38,4,2200,2,1,1,20,1500,1007588,8303
"326235",NA,NA,8,NA,NA,2,5,1,6,NA,1007588,8303
"326413",11,NA,60,6,2100,2,3,1,23,52000,1007588,11106
"326457",NA,NA,66,1,9130,1,1,1,11,13600,1007588,11103
"326458",NA,NA,62,NA,NA,2,1,1,14,5300,1007588,11103
"326463",1,93,24,1,1360,1,5,1,21,23400,1007588,8303
"326464",9,102,23,4,2200,2,5,1,21,104600,1007588,8303
"326861",NA,NA,77,NA,NA,2,2,1,21,17300,1007588,11106
"326943",NA,NA,51,1,10,1,1,2,21,310000,1007588,11106
"326944",NA,NA,46,NA,NA,2,1,2,19,0,1007588,11106
"327107",1,68,40,1,6050,2,5,2,1,15000,1007588,11103
"327108",NA,NA,15,NA,NA,2,5,1,12,0,1007588,11103
"327109",NA,NA,9,NA,NA,2,5,1,6,NA,1007588,11103
"327324",11,NA,43,2,430,1,3,1,19,19600,1007588,8303
"327383",2,75,22,1,6050,1,5,2,5,20800,1007588,11103
"327418",9,106,29,2,2200,2,1,1,24,60150,1007588,8303
"327419",9,106,30,2,2200,1,1,1,22,12100,1007588,8303
"327670",1,93,32,1,740,2,3,1,21,57000,1007588,11106
"327671",8,49,31,3,3540,1,5,1,21,80000,1007588,11103
"327672",NA,NA,7,NA,NA,1,5,1,3,NA,1007588,11103
"327673",NA,NA,6,NA,NA,1,5,1,1,NA,1007588,11103
"327674",NA,NA,5,NA,NA,1,5,1,1,NA,1007588,11103
"327675",1,98,32,1,5240,1,5,1,19,48000,1007588,11103
"327676",1,98,31,1,4850,1,1,1,19,45000,1007588,11103
"327677",NA,NA,25,1,5400,2,1,1,16,0,1007588,11103
"327901",NA,NA,94,NA,NA,1,1,1,18,19100,1007588,11104
"327902",NA,NA,88,NA,NA,2,1,1,19,8100,1007588,11104
"328160",NA,NA,72,1,1020,1,1,1,22,152800,1007588,8303
"328161",NA,NA,69,NA,NA,2,1,1,22,19000,1007588,8303
"328288",1,82,70,2,5000,2,3,1,20,28000,1007588,11104
"328324",NA,NA,85,NA,NA,2,2,1,14,23700,1007588,11104
"328325",NA,NA,65,NA,NA,2,5,1,16,14200,1007588,11104
"328409",11,NA,76,6,1020,1,1,1,16,26400,1007588,11106
"328410",NA,NA,73,NA,NA,2,1,1,16,8900,1007588,11106
"328592",1,94,47,6,8350,2,1,1,18,25000,1007588,11103
"328593",1,106,51,1,4110,1,1,2,1,15000,1007588,11103
"328594",NA,NA,19,NA,NA,1,5,2,18,0,1007588,11103
"328595",NA,NA,14,NA,NA,1,5,1,11,NA,1007588,11103
"328664",1,261,37,1,7350,1,1,2,9,56000,1007588,11103
"328665",1,57,37,1,4720,2,1,2,19,100000,1007588,11103
"328666",NA,NA,15,NA,NA,1,5,1,12,0,1007588,11103
"328667",NA,NA,9,NA,NA,1,5,1,6,NA,1007588,11103
"328668",NA,NA,8,NA,NA,1,5,1,4,NA,1007588,11103
"328669",1,272,36,1,9610,1,4,2,9,25000,1007588,11103
"328670",1,69,52,1,9600,1,1,1,7,89000,1007588,11103
"328843",10,88,56,6,2910,1,1,1,21,40000,1007588,8303
"328844",1,89,54,1,710,2,1,1,24,200000,1007588,8303
"328845",NA,NA,16,NA,NA,2,5,1,13,0,1007588,8303
"328874",1,67,35,1,3510,2,1,1,19,52000,1007588,11103
"328875",1,89,38,1,7200,1,1,1,19,48000,1007588,11103
"328876",NA,NA,11,NA,NA,1,5,1,9,NA,1007588,11103
"328877",NA,NA,7,NA,NA,2,5,1,4,NA,1007588,11103
"329069",1,83,61,4,2310,2,3,1,22,84000,1007588,8303
"329070",1,112,25,1,4760,1,5,1,18,12500,1007588,8303
"329071",1,88,53,1,6420,1,3,2,13,55000,1007588,8303
"329092",NA,NA,47,1,520,1,5,1,18,43100,1007588,11106
"329093",NA,NA,73,NA,NA,2,2,1,9,18300,1007588,11106
"329131",NA,NA,94,NA,NA,2,1,1,17,21500,1007588,11103
"329132",NA,NA,94,NA,NA,1,1,1,6,38500,1007588,11103
"329133",1,89,47,1,350,2,3,1,18,93800,1007588,11103
"329134",NA,NA,12,NA,NA,1,5,1,9,NA,1007588,11103
"329169",NA,NA,78,NA,NA,2,1,1,16,43200,1007588,8303
"329170",NA,NA,79,NA,NA,1,1,1,16,21200,1007588,8303
"329210",NA,NA,68,NA,NA,2,1,1,19,49200,1007588,8303
"329211",NA,NA,72,NA,NA,1,1,1,19,40800,1007588,8303
"329253",1,84,54,1,430,1,1,1,22,155000,1007588,8303
"329254",NA,NA,57,2,2400,2,1,1,22,3100,1007588,8303
"329255",NA,NA,19,NA,NA,2,5,1,16,0,1007588,8303
"329256",NA,NA,16,NA,NA,2,5,1,13,0,1007588,8303
"329388",NA,NA,25,1,4760,2,1,1,16,0,1007588,11106
"329389",1,74,25,5,7220,1,1,1,16,32000,1007588,11106
"329390",NA,NA,1,NA,NA,1,5,1,NA,NA,1007588,11106
"329398",1,72,20,5,9820,1,5,1,18,26000,1007588,11106
"329476",1,107,52,1,2850,1,3,1,19,51000,1007588,8303
"329477",9,107,39,1,2100,1,5,1,22,102000,1007588,8303
"330057",1,80,52,1,7900,1,1,1,17,30000,1007588,11103
"330058",NA,NA,43,1,2300,2,1,1,16,0,1007588,11103
"330059",NA,NA,11,NA,NA,2,5,1,9,NA,1007588,11103
"330060",NA,NA,26,1,4110,1,5,2,17,0,1007588,11103
"330178",1,215,24,1,3110,2,5,1,22,100000,1007588,11103
"330294",NA,NA,66,NA,NA,1,3,1,18,19900,1007588,11106
"330400",1,77,59,1,205,1,3,1,9,41400,1007588,8303
"330401",2,102,21,1,5820,2,5,1,20,4600,1007588,8303
"330483",NA,NA,62,9,9920,1,1,1,22,100,1007588,11106
"330484",1,100,55,1,8740,2,1,1,22,110000,1007588,11106
"330485",NA,NA,12,NA,NA,2,5,1,10,NA,1007588,11106
"330557",1,172,40,1,6040,2,1,2,13,2000,1007588,11104
"330558",1,94,41,1,4220,1,1,2,15,20000,1007588,11104
"330559",NA,NA,17,NA,NA,1,5,2,14,0,1007588,11104
"330709",1,73,62,1,6050,1,1,1,1,20700,1007588,11104
"330710",NA,NA,67,NA,NA,2,1,1,1,4800,1007588,11104
"330711",1,97,35,1,5400,2,1,1,16,36000,1007588,11104
"330712",1,97,34,1,5400,2,5,1,19,28000,1007588,11104
"330713",NA,NA,13,NA,NA,2,5,1,9,NA,1007588,11104
"330714",NA,NA,11,NA,NA,1,5,1,9,NA,1007588,11104
"330715",NA,NA,10,NA,NA,2,5,1,6,NA,1007588,11104
"330716",NA,NA,5,NA,NA,2,5,1,1,NA,1007588,11104
"330717",1,73,37,6,9140,1,1,1,19,10000,1007588,11104
"330807",NA,NA,19,2,2025,2,5,1,18,6000,1007588,8303
"331104",1,86,48,3,1010,1,5,1,21,68000,1007588,11103
"331105",NA,NA,20,NA,NA,1,5,2,19,0,1007588,11103
"331129",NA,NA,80,2,5700,2,3,1,16,34300,1007588,8303
"331554",1,73,57,3,7000,1,1,1,21,75000,1007588,11106
"331555",1,97,54,1,4850,2,1,1,19,174000,1007588,11106
"331556",NA,NA,17,NA,NA,1,5,1,14,0,1007588,11106
"331557",NA,NA,17,NA,NA,2,5,1,14,0,1007588,11106
"331711",1,96,37,1,4700,1,3,1,19,60000,1007588,11103
"331712",1,172,27,1,5240,1,5,1,19,48000,1007588,11103
"331833",1,94,64,1,1410,1,1,1,21,180300,1007588,11106
"331834",NA,NA,55,NA,NA,2,1,1,21,100,1007588,11106
"331835",NA,NA,9,NA,NA,1,5,1,6,NA,1007588,11106
"331953",1,109,40,1,430,1,1,1,21,72000,1007588,11103
"331954",1,89,39,4,2310,2,1,1,22,84000,1007588,11103
"331955",NA,NA,7,NA,NA,1,5,1,4,NA,1007588,11103
"331956",NA,NA,5,NA,NA,1,5,1,2,NA,1007588,11103
"331968",NA,NA,65,1,5120,2,5,1,16,44000,1007588,11104
"331969",NA,NA,30,NA,NA,1,5,1,17,0,1007588,11104
"332484",1,88,24,1,1410,1,5,1,22,1500,1007588,8303
"332485",NA,NA,27,NA,NA,2,5,1,20,0,1007588,8303
"332510",NA,NA,87,NA,NA,1,1,1,24,127700,1007588,8303
"332511",NA,NA,82,NA,NA,2,1,1,20,19500,1007588,8303
"332541",NA,NA,18,9,9920,2,5,1,18,0,1007588,11106
"332698",1,95,44,1,5860,2,5,1,16,51200,1007588,11103
"332699",1,96,20,1,4760,2,5,1,16,13000,1007588,11103
"332700",NA,NA,12,NA,NA,1,5,2,8,NA,1007588,11103
"332783",10,96,20,4,2200,1,5,1,19,30000,1007588,8303
"333028",1,95,36,1,1530,1,1,1,21,67400,1007588,8303
"333029",1,101,26,1,430,2,1,1,21,35000,1007588,8303
"333030",1,89,32,1,2010,1,5,1,21,60000,1007588,8303
"333031",9,89,27,4,3740,1,5,1,21,50000,1007588,8303
"333081",1,84,44,3,3850,1,1,1,21,170000,1007588,11104
"333082",1,76,44,3,3850,2,1,1,22,140000,1007588,11104
"333083",NA,NA,14,NA,NA,2,5,1,12,NA,1007588,11104
"333084",NA,NA,11,NA,NA,1,5,1,8,NA,1007588,11104
"333111",11,NA,53,6,2850,2,1,1,21,15000,1007588,11104
"333112",1,117,57,1,8750,1,1,1,19,54000,1007588,11104
"333128",NA,NA,21,2,2010,1,5,1,19,250,1007588,8303
"333129",NA,NA,21,2,3955,1,5,1,19,7200,1007588,8303
"333183",NA,NA,72,NA,NA,2,1,1,21,48800,1007588,11104
"333184",NA,NA,72,NA,NA,1,1,1,18,35800,1007588,11104
"333245",9,89,64,1,4620,2,1,2,24,240,1007588,8303
"333246",1,107,66,6,7340,1,1,1,18,12000,1007588,8303
"333247",NA,NA,32,6,6230,1,5,1,17,2000,1007588,8303
"333248",NA,NA,24,NA,NA,1,5,1,14,0,1007588,8303
"333409",NA,NA,74,NA,NA,2,5,1,22,5800,1007588,11103
"333438",1,98,69,1,8830,2,3,1,19,107000,1007588,11103
"333439",NA,NA,38,1,6260,1,5,1,16,190,1007588,11103
"333480",1,80,61,6,6230,1,1,1,16,60000,1007588,11104
"333481",11,NA,60,6,940,2,1,1,18,60000,1007588,11104
"333482",1,114,26,1,5610,1,5,1,18,10000,1007588,11104
"333483",1,192,23,1,4030,2,5,1,16,3000,1007588,11104
"333533",1,108,64,1,2850,1,1,1,22,43000,1007588,8303
"333534",1,131,63,1,1020,2,1,1,21,99000,1007588,8303
"333936",NA,NA,58,4,430,2,3,1,20,7800,1007588,11103
"333937",1,82,34,4,5240,2,5,1,20,52000,1007588,11103
"334037",NA,NA,63,NA,NA,2,1,1,23,60040,1007588,11104
"334038",11,NA,65,6,410,1,1,1,21,96000,1007588,11104
"334039",NA,NA,25,NA,NA,1,5,1,15,7500,1007588,11104
"334083",5,102,53,1,5700,2,3,1,19,7000,1007588,11106
"334442",NA,NA,26,1,7750,2,1,1,14,0,1007588,11106
"334443",1,74,27,1,9640,1,1,1,9,20000,1007588,11106
"334444",NA,NA,2,NA,NA,1,5,1,NA,NA,1007588,11106
"334445",NA,NA,1,NA,NA,1,5,1,NA,NA,1007588,11106
"334446",1,74,23,1,4130,1,5,1,14,14000,1007588,11106
"334447",1,74,48,1,9640,1,1,1,9,30000,1007588,11106
"334448",NA,NA,47,NA,NA,2,1,1,9,0,1007588,11106
"334449",NA,NA,21,NA,NA,2,5,1,14,0,1007588,11106
"334628",NA,NA,77,NA,NA,1,1,1,24,31000,1007588,8303
"334629",NA,NA,73,NA,NA,2,1,1,21,34000,1007588,8303
